timestamp,open,high,low,close,volume
2025-04-09,76354.59,83579.28,74626.93,82603.28,1110.43416372
2025-04-10,82633.14,82758.82,78462.2,79572.12,406.70464579
2025-04-11,79637.51,84296.76,78965.99,83456.02,410.28384906
2025-04-12,83423.53,85924.67,82806.42,85298.51,100.62151728
2025-04-13,85280.32,86106.09,83045.14,83758.15,163.45998251
2025-04-14,83786.98,85803.28,83724.88,84631.73,223.51816933
2025-04-15,84599.91,86476.9,83600.0,83621.15,227.08040235
2025-04-16,83638.01,85507.7,83109.69,83979.18,154.77544662
2025-04-17,84011.88,85479.42,83740.7,85011.4,149.94469671
2025-04-18,84928.19,85152.15,84292.14,84460.63,26.0571507
2025-04-19,84457.54,85640.46,84369.34,85089.96,32.73731787
2025-04-20,85080.61,85313.52,83966.07,85218.32,56.01324949
2025-04-21,85228.58,88499.99,85146.43,87502.55,316.80517044
2025-04-22,87554.71,93956.26,87079.99,93438.49,433.69484424
2025-04-23,93465.42,94643.98,91920.25,93693.52,293.33251618
2025-04-24,93693.94,94011.54,91683.0,94011.54,154.99832605
2025-04-25,93972.57,95824.37,92857.79,94662.69,299.10091089
2025-04-26,94640.76,95198.54,93869.74,94672.32,34.30625413
2025-04-27,94673.95,95324.73,93620.76,93784.1,32.65217876
2025-04-28,93782.09,95607.81,92806.1,95011.15,134.61804759
2025-04-29,94987.75,95462.22,93755.16,94254.44,133.41170331
2025-04-30,94231.09,95230.39,92904.87,94163.17,140.27005196
2025-05-01,94147.48,97451.05,94140.5,96512.79,224.21568772
2025-05-02,96538.73,97911.56,96345.13,96880.75,116.7189681
2025-05-03,96864.79,96923.67,95759.35,95832.0,33.89126062
2025-05-04,95824.58,96267.78,94152.59,94219.27,54.69900664
2025-05-05,94217.13,95207.56,93496.3,94716.09,152.84635718
2025-05-06,94713.38,96910.44,93383.44,96831.32,133.89396655
2025-05-07,96867.0,97724.96,95794.87,97087.85,121.67862073
2025-05-08,97093.47,104218.37,96880.94,103272.06,304.16108188
2025-05-09,103249.58,104365.37,102331.95,103000.5,216.71515364
2025-05-10,103000.0,105000.0,102823.93,104821.41,67.90772673
2025-05-11,104816.01,104984.25,103340.58,104110.08,70.13435514
2025-05-12,104057.22,105839.3,100741.44,102789.09,175.53695624
2025-05-13,102784.87,104983.54,101474.02,104136.4,139.30835798
2025-05-14,104035.52,104344.76,102589.85,103497.42,140.72946797
2025-05-15,103504.98,104186.87,101400.03,103750.4,153.22195343
2025-05-16,103745.93,104549.75,103122.64,103470.59,116.68293911
2025-05-17,103458.24,103689.23,102605.85,103133.38,60.21172621
2025-05-18,103143.28,106643.06,103113.72,106444.16,106.07119221
