timestamp,usdt_balance,HBAR_balance,portfolio_value
2025-05-09 02:58:00,924.925,379.93920973,998.8573708213606
2025-05-09 02:59:00,924.925,379.93920973,998.8497720371661
2025-05-09 03:00:00,924.925,379.93920973,998.9409574475012
2025-05-09 03:02:00,924.925,379.93920973,998.861170213458
2025-05-09 03:03:00,924.925,379.93920973,998.9409574475012
2025-05-09 03:04:00,924.925,379.93920973,998.8649696055553
2025-05-09 03:05:00,924.925,379.93920973,999.0283434657391
2025-05-09 03:06:00,924.925,379.93920973,999.115729483977
2025-05-09 03:07:00,924.925,379.93920973,999.1119300918798
2025-05-09 03:09:00,924.925,379.93920973,999.2563069915772
2025-05-09 03:10:00,924.925,379.93920973,999.4386778122475
2025-05-09 03:11:00,924.925,379.93920973,999.4728723411232
2025-05-09 03:12:00,924.925,379.93920973,999.3056990888421
2025-05-09 03:13:00,924.925,379.93920973,999.3056990888421
2025-05-09 03:14:00,924.925,379.93920973,999.3740881465935
2025-05-09 03:16:00,924.925,379.93920973,999.0929331313932
2025-05-09 03:18:00,924.925,379.93920973,999.1803191496311
2025-05-09 03:19:00,924.925,379.93920973,999.0207446815446
2025-05-09 03:20:00,924.925,379.93920973,999.051139818323
2025-05-09 03:21:00,924.925,379.93920973,999.2183130706042
2025-05-09 03:22:00,924.925,379.93920973,999.1879179338257
2025-05-09 03:23:00,924.925,379.93920973,999.355091186107
2025-05-09 03:24:00,924.925,379.93920973,999.191717325923
2025-05-09 03:25:00,924.925,379.93920973,999.01314589735
2025-05-09 03:26:00,924.925,379.93920973,999.1271276602689
2025-05-09 03:27:00,924.925,379.93920973,999.1765197575338
2025-05-09 03:28:00,924.925,379.93920973,999.1499240128528
2025-05-09 03:29:00,924.925,379.93920973,999.2259118547988
2025-05-09 03:30:00,924.925,379.93920973,999.077735563004
2025-05-09 03:31:00,924.925,379.93920973,998.9219604870148
2025-05-09 03:32:00,924.925,379.93920973,998.9485562316959
2025-05-09 03:33:00,924.925,379.93920973,998.8953647423336
2025-05-09 03:34:00,924.925,379.93920973,998.8573708213606
2025-05-09 03:35:00,924.925,379.93920973,998.7927811557065
2025-05-09 03:36:00,924.925,379.93920973,998.8725683897499
2025-05-09 03:37:00,924.925,379.93920973,998.8725683897499
2025-05-09 03:38:00,924.925,379.93920973,998.8155775082903
2025-05-09 03:39:00,924.925,379.93920973,998.8459726450687
2025-05-09 03:40:00,924.925,379.93920973,998.8003799399012
2025-05-09 03:41:00,924.925,379.93920973,998.7243920979552
2025-05-09 03:42:00,924.925,379.93920973,998.7167933137606
2025-05-09 03:43:00,924.925,379.93920973,998.7053951374687
2025-05-09 03:44:00,924.925,379.93920973,998.6750000006903
2025-05-09 03:45:00,924.925,379.93920973,998.7661854110255
2025-05-09 03:46:00,924.925,379.93920973,998.7433890584416
2025-05-09 03:47:00,924.925,379.93920973,998.8041793319985
2025-05-09 03:48:00,924.925,379.93920973,998.7243920979552
2025-05-09 03:49:00,924.925,379.93920973,998.7053951374687
2025-05-09 03:50:00,924.925,379.93920973,998.8079787240957
2025-05-09 03:51:00,924.925,379.93920973,998.8573708213606
2025-05-09 03:52:00,924.925,379.93920973,998.8725683897499
2025-05-09 03:53:00,924.925,379.93920973,998.8459726450687
2025-05-09 03:54:00,924.925,379.93920973,998.6674012164957
2025-05-09 03:55:00,924.925,379.93920973,998.4926291800199
2025-05-09 03:56:00,924.925,379.93920973,998.291261398863
2025-05-09 03:57:00,849.9141417752402,767.53610895,998.2021180243802
2025-05-09 03:59:00,849.9141417752402,767.53610895,998.2021180243802
2025-05-09 04:00:00,849.9141417752402,767.53610895,998.2635209130962
2025-05-09 04:01:00,849.9141417752402,767.53610895,998.5014571068707
2025-05-09 04:02:00,849.9141417752402,767.53610895,998.2021180243802
2025-05-09 04:04:00,849.9141417752402,767.53610895,998.4247034959757
2025-05-09 04:05:00,849.9141417752402,767.53610895,998.3172484407227
2025-05-09 04:06:00,849.9141417752402,767.53610895,998.3633006072597
2025-05-09 04:07:00,849.9141417752402,767.53610895,998.4861063846917
2025-05-09 04:08:00,849.9141417752402,767.53610895,998.5321585512287
2025-05-09 04:09:00,849.9141417752402,767.53610895,998.6089121621237
2025-05-09 04:10:00,849.9141417752402,767.53610895,998.4861063846917
2025-05-09 04:11:00,849.9141417752402,767.53610895,998.3786513294386
2025-05-09 04:12:00,849.9141417752402,767.53610895,998.6549643286606
2025-05-09 04:13:00,849.9141417752402,767.53610895,998.7240425784662
2025-05-09 04:14:00,849.9141417752402,767.53610895,998.7240425784662
2025-05-09 04:15:00,849.9141417752402,767.53610895,998.7240425784662
2025-05-09 04:16:00,849.9141417752402,767.53610895,998.5858860788552
2025-05-09 04:17:00,849.9141417752402,767.53610895,998.6319382453921
2025-05-09 04:20:00,849.9141417752402,767.53610895,998.7470686617347
2025-05-09 04:22:00,849.9141417752402,767.53610895,998.9082512446141
2025-05-09 04:23:00,849.9141417752402,767.53610895,998.7086918562871
2025-05-09 04:24:00,849.9141417752402,767.53610895,998.6856657730186
2025-05-09 04:26:00,849.9141417752402,767.53610895,998.8238222726296
2025-05-09 04:27:00,849.9141417752402,767.53610895,998.9773294944197
2025-05-09 04:28:00,849.9141417752402,767.53610895,998.9312773278826
2025-05-09 04:29:00,849.9141417752402,767.53610895,998.9005758835247
2025-05-09 04:30:00,849.9141417752402,767.53610895,998.7317179395557
2025-05-09 04:31:00,849.9141417752402,767.53610895,998.5705353566761
2025-05-09 04:32:00,849.9141417752402,767.53610895,998.4247034959757
2025-05-09 04:34:00,849.9141417752402,767.53610895,998.6703150508397
2025-05-09 04:35:00,849.9141417752402,767.53610895,998.5475092734076
2025-05-09 04:36:00,849.9141417752402,767.53610895,998.2251441076487
2025-05-09 04:37:00,849.9141417752402,767.53610895,998.2711962741856
2025-05-09 04:38:00,849.9141417752402,767.53610895,998.2174687465592
2025-05-09 04:39:00,849.9141417752402,767.53610895,998.3479498850807
2025-05-09 04:40:00,849.9141417752402,767.53610895,998.3786513294386
2025-05-09 04:41:00,849.9141417752402,767.53610895,998.3402745239912
2025-05-09 04:42:00,849.9141417752402,767.53610895,998.2865469963647
2025-05-09 04:43:00,849.9141417752402,767.53610895,998.4170281348862
2025-05-09 04:44:00,849.9141417752402,767.53610895,998.5705353566761
2025-05-09 04:45:00,849.9141417752402,767.53610895,998.6089121621237
2025-05-09 04:46:00,849.9141417752402,767.53610895,998.7700947450032
2025-05-09 04:47:00,849.9141417752402,767.53610895,998.8545237169876
2025-05-09 04:48:00,849.9141417752402,767.53610895,998.8698744391667
2025-05-09 04:49:00,849.9141417752402,767.53610895,998.8007961893612
2025-05-09 04:51:00,849.9141417752402,767.53610895,998.6856657730186
2025-05-09 04:53:00,849.9141417752402,767.53610895,998.8545237169876
2025-05-09 04:54:00,849.9141417752402,767.53610895,998.6472889675712
2025-05-09 04:57:00,849.9141417752402,767.53610895,998.7547440228242
2025-05-09 04:59:00,849.9141417752402,767.53610895,998.8314976337192
2025-05-09 05:00:00,849.9141417752402,767.53610895,998.7317179395557
2025-05-09 05:01:00,849.9141417752402,767.53610895,998.7010164951977
2025-05-09 05:02:00,849.9141417752402,767.53610895,998.7010164951977
2025-05-09 05:03:00,849.9141417752402,767.53610895,998.8238222726296
2025-05-09 05:04:00,849.9141417752402,767.53610895,998.9850048555091
2025-05-09 05:05:00,849.9141417752402,767.53610895,998.9543034111512
2025-05-09 05:06:00,849.9141417752402,767.53610895,998.8084715504507
2025-05-09 05:07:00,849.9141417752402,767.53610895,999.0771091885832
2025-05-09 05:08:00,849.9141417752402,767.53610895,999.0771091885832
2025-05-09 05:09:00,849.9141417752402,767.53610895,999.0847845496727
2025-05-09 05:10:00,849.9141417752402,767.53610895,999.2382917714626
2025-05-09 05:11:00,849.9141417752402,767.53610895,999.1154859940307
2025-05-09 05:12:00,849.9141417752402,767.53610895,999.2382917714626
2025-05-09 05:13:00,849.9141417752402,767.53610895,999.1999149660152
2025-05-09 05:14:00,849.9141417752402,767.53610895,999.2536424936417
2025-05-09 05:15:00,849.9141417752402,767.53610895,999.3073700212682
2025-05-09 05:16:00,849.9141417752402,767.53610895,999.2766685769102
2025-05-09 05:17:00,849.9141417752402,767.53610895,999.2382917714626
2025-05-09 05:18:00,849.9141417752402,767.53610895,999.3073700212682
2025-05-09 05:19:00,849.9141417752402,767.53610895,999.2613178547311
2025-05-09 05:20:00,849.9141417752402,767.53610895,999.2152656881942
2025-05-09 05:21:00,849.9141417752402,767.53610895,999.1768888827467
2025-05-09 05:22:00,849.9141417752402,767.53610895,999.1001352718516
2025-05-09 05:23:00,849.9141417752402,767.53610895,999.0080309387777
2025-05-09 05:24:00,849.9141417752402,767.53610895,999.1001352718516
2025-05-09 05:25:00,849.9141417752402,767.53610895,998.9312773278826
2025-05-09 05:26:00,849.9141417752402,767.53610895,998.9082512446141
2025-05-09 05:27:00,849.9141417752402,767.53610895,998.8007961893612
2025-05-09 05:28:00,849.9141417752402,767.53610895,999.0080309387777
2025-05-09 05:29:00,849.9141417752402,767.53610895,999.0924599107622
2025-05-09 05:30:00,849.9141417752402,767.53610895,998.9619787722406
2025-05-09 05:32:00,849.9141417752402,767.53610895,998.9926802165987
2025-05-09 05:33:00,849.9141417752402,767.53610895,999.0617584664042
2025-05-09 05:34:00,849.9141417752402,767.53610895,999.1999149660152
2025-05-09 05:35:00,849.9141417752402,767.53610895,999.2996946601787
2025-05-09 05:36:00,849.9141417752402,767.53610895,999.3841236321632
2025-05-09 05:37:00,849.9141417752402,767.53610895,999.4992540485057
2025-05-09 05:38:00,849.9141417752402,767.53610895,999.4839033263266
2025-05-09 05:40:00,849.9141417752402,767.53610895,999.5146047706846
2025-05-09 05:41:00,849.9141417752402,767.53610895,999.6834627146536
2025-05-09 05:42:00,849.9141417752402,767.53610895,999.6834627146536
2025-05-09 05:46:00,849.9141417752402,767.53610895,999.6450859092062
2025-05-09 05:48:00,849.9141417752402,767.53610895,999.6067091037587
2025-05-09 05:50:00,849.9141417752402,767.53610895,999.5683322983111
2025-05-09 05:52:00,849.9141417752402,767.53610895,999.0464077442252
2025-05-09 05:53:00,849.9141417752402,767.53610895,999.0540831053147
2025-05-09 05:54:00,849.9141417752402,767.53610895,999.3303961045367
2025-05-09 05:55:00,849.9141417752402,767.53610895,999.4532018819687
2025-05-09 05:56:00,849.9141417752402,767.53610895,999.4301757987002
2025-05-09 05:57:00,849.9141417752402,767.53610895,999.4378511597897
2025-05-09 05:58:00,849.9141417752402,767.53610895,999.5453062150427
2025-05-09 06:00:00,849.9141417752402,767.53610895,999.5299554928637
2025-05-09 06:01:00,849.9141417752402,767.53610895,999.5299554928637
2025-05-09 06:02:00,849.9141417752402,767.53610895,999.3994743543421
2025-05-09 06:03:00,849.9141417752402,767.53610895,999.3687729099842
2025-05-09 06:04:00,849.9141417752402,767.53610895,999.2996946601787
2025-05-09 06:06:00,849.9141417752402,767.53610895,999.0847845496727
2025-05-09 06:07:00,849.9141417752402,767.53610895,999.1538627994782
2025-05-09 06:09:00,849.9141417752402,767.53610895,999.0924599107622
2025-05-09 06:10:00,849.9141417752402,767.53610895,999.4378511597897
2025-05-09 06:11:00,849.9141417752402,767.53610895,999.4915786874162
2025-05-09 06:12:00,849.9141417752402,767.53610895,999.1922396049257
2025-05-09 06:15:00,849.9141417752402,767.53610895,999.3687729099842
2025-05-09 06:16:00,849.9141417752402,767.53610895,999.6757873535641
2025-05-09 06:17:00,849.9141417752402,767.53610895,999.8906974640702
2025-05-09 06:18:00,849.9141417752402,767.53610895,999.9137235473387
2025-05-09 06:19:00,849.9141417752402,767.53610895,999.8523206586226
2025-05-09 06:20:00,849.9141417752402,767.53610895,1000.0058278804127
2025-05-09 06:21:00,849.9141417752402,767.53610895,1000.0442046858602
2025-05-09 06:22:00,849.9141417752402,767.53610895,1000.0288539636812
2025-05-09 06:23:00,849.9141417752402,767.53610895,1000.0595554080392
2025-05-09 06:24:00,849.9141417752402,767.53610895,1000.1823611854712
2025-05-09 06:25:00,849.9141417752402,767.53610895,1000.1670104632922
2025-05-09 06:26:00,849.9141417752402,767.53610895,1000.1593351022027
2025-05-09 06:28:00,849.9141417752402,767.53610895,1000.2821408796347
2025-05-09 06:30:00,849.9141417752402,767.53610895,1000.3895959348877
2025-05-09 06:31:00,849.9141417752402,767.53610895,1000.3588944905297
2025-05-09 06:32:00,849.9141417752402,767.53610895,1000.3435437683506
2025-05-09 06:33:00,849.9141417752402,767.53610895,1000.3742452127087
2025-05-09 06:34:00,849.9141417752402,767.53610895,1000.3205176850822
2025-05-09 06:35:00,849.9141417752402,767.53610895,1000.3128423239928
2025-05-09 06:36:00,849.9141417752402,767.53610895,1000.1363090189342
2025-05-09 06:38:00,849.9141417752402,767.53610895,1000.1363090189342
2025-05-09 06:39:00,849.9141417752402,767.53610895,1000.2360887130976
2025-05-09 06:40:00,849.9141417752402,767.53610895,1000.2437640741872
2025-05-09 06:41:00,849.9141417752402,767.53610895,1000.2821408796347
2025-05-09 06:42:00,849.9141417752402,767.53610895,1000.3435437683506
2025-05-09 06:43:00,849.9141417752402,767.53610895,1000.4509988236036
2025-05-09 06:44:00,849.9141417752402,767.53610895,1000.3819205737982
2025-05-09 06:45:00,849.9141417752402,767.53610895,1000.3281930461717
2025-05-09 06:46:00,849.9141417752402,767.53610895,1000.2053872687397
2025-05-09 06:47:00,849.9141417752402,767.53610895,1000.3895959348877
2025-05-09 06:48:00,849.9141417752402,767.53610895,1000.6121814064832
2025-05-09 06:49:00,849.9141417752402,767.53610895,1000.6889350173782
2025-05-09 06:50:00,849.9141417752402,767.53610895,1000.6659089341097
2025-05-09 06:51:00,849.9141417752402,767.53610895,1000.7119611006467
2025-05-09 06:52:00,849.9141417752402,767.53610895,1000.7349871839152
2025-05-09 06:53:00,849.9141417752402,767.53610895,1000.9575726555106
2025-05-09 06:55:00,849.9141417752402,767.53610895,1001.0343262664057
2025-05-09 06:56:00,849.9141417752402,767.53610895,1000.9038451278842
2025-05-09 06:57:00,849.9141417752402,767.53610895,1001.0036248220476
2025-05-09 07:00:00,849.9141417752402,767.53610895,1001.2185349325537
2025-05-09 07:01:00,849.9141417752402,767.53610895,1001.3490160710752
2025-05-09 07:03:00,849.9141417752402,767.53610895,1001.3490160710752
2025-05-09 07:04:00,849.9141417752402,767.53610895,1001.4180943208808
2025-05-09 07:05:00,849.9141417752402,767.53610895,1001.3566914321647
2025-05-09 07:06:00,849.9141417752402,767.53610895,1001.5101986539546
2025-05-09 07:07:00,924.895717592314,379.93920972999996,999.9945017875458
2025-05-09 07:08:00,924.895717592314,379.93920972999996,1000.0970853741728
2025-05-09 07:09:00,924.895717592314,379.93920972999996,1000.0856871978809
2025-05-09 07:10:00,924.895717592314,379.93920972999996,1000.074289021589
2025-05-09 07:11:00,924.895717592314,379.93920972999996,1000.1806720003135
2025-05-09 07:12:00,924.895717592314,379.93920972999996,1000.2224653133837
2025-05-09 07:13:00,924.895717592314,379.93920972999996,1000.0590914531999
2025-05-09 07:14:00,924.895717592314,379.93920972999996,1000.2262647054811
2025-05-09 07:15:00,924.895717592314,379.93920972999996,1000.1236811188539
2025-05-09 07:16:00,924.895717592314,379.93920972999996,1000.2148665291892
2025-05-09 07:17:00,924.895717592314,379.93920972999996,1000.3820397814704
2025-05-09 07:18:00,924.895717592314,379.93920972999996,1000.4010367419569
2025-05-09 07:19:00,924.895717592314,379.93920972999996,1000.2262647054811
2025-05-09 07:21:00,924.895717592314,379.93920972999996,1000.2490610580649
2025-05-09 07:22:00,924.895717592314,379.93920972999996,1000.3364470763028
2025-05-09 07:23:00,924.895717592314,379.93920972999996,1000.4124349182488
2025-05-09 07:25:00,924.895717592314,379.93920972999996,1000.3592434288865
2025-05-09 07:26:00,924.895717592314,379.93920972999996,1000.3174501158163
2025-05-09 07:27:00,924.895717592314,379.93920972999996,1000.6517966203787
2025-05-09 07:28:00,924.895717592314,379.93920972999996,1000.5530124258489
2025-05-09 07:29:00,924.895717592314,379.93920972999996,1000.6555960124759
2025-05-09 07:30:00,924.895717592314,379.93920972999996,1000.4732251918056
2025-05-09 07:31:00,924.895717592314,379.93920972999996,1000.3478452525947
2025-05-09 07:32:00,924.895717592314,379.93920972999996,1000.3478452525947
2025-05-09 07:33:00,924.895717592314,379.93920972999996,1000.2680580185514
2025-05-09 07:34:00,924.895717592314,379.93920972999996,1000.4998209364867
2025-05-09 07:35:00,924.895717592314,379.93920972999996,1000.4808239760002
2025-05-09 07:36:00,924.895717592314,379.93920972999996,1000.5720093863354
2025-05-09 07:37:00,924.895717592314,379.93920972999996,1000.5188178969731
2025-05-09 07:38:00,924.895717592314,379.93920972999996,1000.5112191127786
2025-05-09 07:39:00,924.895717592314,379.93920972999996,1000.4238330945407
2025-05-09 07:40:00,924.895717592314,379.93920972999996,1000.4732251918056
2025-05-09 07:41:00,924.895717592314,379.93920972999996,1000.7087875018382
2025-05-09 07:42:00,924.895717592314,379.93920972999996,1000.9405504197734
2025-05-09 07:43:00,924.895717592314,379.93920972999996,1000.7239850702274
2025-05-09 07:44:00,924.895717592314,379.93920972999996,1000.8037723042706
2025-05-09 07:45:00,924.895717592314,379.93920972999996,1000.8759607541194
2025-05-09 07:46:00,924.895717592314,379.93920972999996,1001.0431340064006
2025-05-09 07:47:00,924.895717592314,379.93920972999996,1001.0773285352763
2025-05-09 07:48:00,924.895717592314,379.93920972999996,1001.301492669017
2025-05-09 07:49:00,924.895717592314,379.93920972999996,1001.1989090823898
2025-05-09 07:50:00,924.895717592314,379.93920972999996,1001.0279364380114
2025-05-09 07:51:00,924.895717592314,379.93920972999996,1000.8759607541194
2025-05-09 07:52:00,924.895717592314,379.93920972999996,1000.8379668331464
2025-05-09 07:53:00,924.895717592314,379.93920972999996,1000.9367510276762
2025-05-09 07:54:00,924.895717592314,379.93920972999996,1001.035535222206
2025-05-09 07:55:00,924.895717592314,379.93920972999996,1000.7619789912004
2025-05-09 07:57:00,924.895717592314,379.93920972999996,1000.7049881097408
2025-05-09 07:58:00,924.895717592314,379.93920972999996,1000.8227692647572
2025-05-09 07:59:00,924.895717592314,379.93920972999996,1000.8227692647572
2025-05-09 08:00:00,924.895717592314,379.93920972999996,1001.1267206325412
2025-05-09 08:01:00,924.895717592314,379.93920972999996,1001.1153224562493
2025-05-09 08:02:00,924.895717592314,379.93920972999996,1001.1191218483466
2025-05-09 08:03:00,924.895717592314,379.93920972999996,1001.1191218483466
2025-05-09 08:04:00,924.895717592314,379.93920972999996,1001.1571157693196
2025-05-09 08:05:00,924.895717592314,379.93920972999996,1001.4230732161305
2025-05-09 08:06:00,999.8740294726733,-5.684341886080802e-14,999.8740294726733
2025-05-09 08:07:00,999.8740294726733,-5.684341886080802e-14,999.8740294726733
2025-05-09 08:08:00,999.8740294726733,-5.684341886080802e-14,999.8740294726733
2025-05-09 08:09:00,999.8740294726733,-5.684341886080802e-14,999.8740294726733
2025-05-09 08:10:00,999.8740294726733,-5.684341886080802e-14,999.8740294726733
2025-05-09 08:11:00,999.8740294726733,-5.684341886080802e-14,999.8740294726733
2025-05-09 08:12:00,999.8740294726733,-5.684341886080802e-14,999.8740294726733
2025-05-09 08:13:00,999.8740294726733,-5.684341886080802e-14,999.8740294726733
